epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
374,1012.29,0.93377,0.79164,1.48256,0.97881,0.98046,0.98775,0.84447,0.61221,0.38476,1.24686,0.000373626,0.000373626,0.000373626
375,1014.97,0.89773,0.78245,1.44971,0.98277,0.98046,0.98964,0.83935,0.61656,0.39381,1.24454,0.000370797,0.000370797,0.000370797
376,1017.73,0.90621,0.82749,1.47651,0.98735,0.98006,0.98937,0.84815,0.59955,0.39575,1.21364,0.000367967,0.000367967,0.000367967
377,1020.42,0.85333,0.73073,1.40952,0.98801,0.98194,0.99434,0.85612,0.58848,0.38039,1.203,0.000365138,0.000365138,0.000365138
378,1023.28,0.91023,0.79764,1.4871,0.98725,0.98195,0.99456,0.86026,0.5918,0.37527,1.21096,0.000362309,0.000362309,0.000362309
379,1025.92,0.94187,0.82043,1.4687,0.98653,0.97467,0.99313,0.84675,0.59852,0.38911,1.21704,0.000359479,0.000359479,0.000359479
380,1028.53,0.87923,0.78546,1.44729,0.99012,0.97481,0.99211,0.84806,0.58395,0.39469,1.19767,0.00035665,0.00035665,0.00035665
381,1031.17,0.86471,0.78812,1.43386,0.98213,0.98046,0.9906,0.8588,0.55708,0.39892,1.17431,0.00035382,0.00035382,0.00035382
382,1033.83,0.89567,0.78031,1.43615,0.98185,0.98046,0.99104,0.85371,0.54681,0.39495,1.17284,0.000350991,0.000350991,0.000350991
383,1036.49,0.89693,0.76872,1.44417,0.98989,0.98046,0.98324,0.85774,0.52715,0.38466,1.14901,0.000348162,0.000348162,0.000348162
384,1039.2,0.87945,0.75986,1.42991,0.99196,0.97845,0.98332,0.84307,0.5622,0.38289,1.17121,0.000345332,0.000345332,0.000345332
385,1041.94,0.93037,0.78122,1.46885,0.98958,0.97915,0.98331,0.84929,0.57247,0.38368,1.17559,0.000342503,0.000342503,0.000342503
386,1044.64,0.86448,0.77312,1.4125,0.99304,0.98417,0.99444,0.85555,0.5641,0.38655,1.16912,0.000339673,0.000339673,0.000339673
387,1047.26,0.94307,0.77913,1.49018,0.99404,0.98157,0.9946,0.85594,0.55754,0.38279,1.17623,0.000336844,0.000336844,0.000336844
388,1049.89,0.84142,0.76458,1.39416,0.99399,0.98107,0.99474,0.87698,0.52623,0.3792,1.16039,0.000334014,0.000334014,0.000334014
389,1052.53,0.84899,0.73462,1.38318,0.99388,0.97481,0.99267,0.87005,0.53614,0.37408,1.17338,0.000331185,0.000331185,0.000331185
390,1055.23,0.8872,0.75617,1.45314,0.99016,0.97481,0.99328,0.85978,0.56086,0.37898,1.19276,0.000328356,0.000328356,0.000328356
391,1057.88,0.83428,0.74652,1.39795,0.98403,0.97481,0.99261,0.87441,0.54944,0.37404,1.19293,0.000325526,0.000325526,0.000325526
392,1060.6,0.87852,0.747,1.41321,0.99132,0.97759,0.99259,0.85229,0.58892,0.39421,1.2314,0.000322697,0.000322697,0.000322697
393,1063.35,0.8746,0.7264,1.41856,0.98581,0.97832,0.99266,0.83948,0.62404,0.3882,1.25861,0.000319867,0.000319867,0.000319867
394,1066,0.87126,0.78475,1.43292,0.98786,0.96916,0.99354,0.85579,0.58268,0.37883,1.20681,0.000317038,0.000317038,0.000317038
395,1068.64,0.88205,0.80477,1.42834,0.98467,0.96916,0.99136,0.87565,0.54429,0.3634,1.15561,0.000314209,0.000314209,0.000314209
396,1071.23,0.80949,0.71931,1.38094,0.9857,0.96957,0.99101,0.86529,0.55432,0.37305,1.15613,0.000311379,0.000311379,0.000311379
397,1073.95,0.85518,0.72288,1.4124,0.98731,0.96964,0.99178,0.86899,0.56208,0.38398,1.16572,0.00030855,0.00030855,0.00030855
398,1076.64,0.88723,0.79305,1.45828,0.98851,0.97481,0.99217,0.85493,0.576,0.38412,1.18268,0.00030572,0.00030572,0.00030572
399,1079.23,0.86273,0.79509,1.43221,0.98157,0.97816,0.99403,0.85917,0.57356,0.38519,1.18873,0.000302891,0.000302891,0.000302891
400,1081.81,0.84492,0.71389,1.40265,0.97965,0.97447,0.99376,0.85745,0.5745,0.38148,1.19629,0.000300061,0.000300061,0.000300061
401,1084.4,0.85581,0.76798,1.41478,0.98976,0.97345,0.99299,0.86145,0.57422,0.37944,1.18923,0.000297232,0.000297232,0.000297232
402,1087.12,0.89098,0.75539,1.42817,0.98831,0.97232,0.99334,0.86272,0.55724,0.37228,1.17415,0.000294403,0.000294403,0.000294403
403,1089.76,0.85406,0.71689,1.40047,0.98569,0.9783,0.9933,0.86537,0.56514,0.37574,1.19017,0.000291573,0.000291573,0.000291573
404,1092.44,0.85778,0.70641,1.4164,0.98735,0.979,0.99375,0.85004,0.5981,0.39349,1.21896,0.000288744,0.000288744,0.000288744
405,1095.06,0.87169,0.71151,1.42181,0.98872,0.97875,0.9933,0.86439,0.5333,0.37799,1.16873,0.000285914,0.000285914,0.000285914
406,1097.68,0.85201,0.73664,1.40712,0.989,0.97965,0.99221,0.87347,0.53324,0.37061,1.16773,0.000283085,0.000283085,0.000283085
407,1100.34,0.9011,0.77465,1.43465,0.98363,0.97481,0.9914,0.86253,0.52617,0.35903,1.16793,0.000280255,0.000280255,0.000280255
408,1103.01,0.86546,0.75594,1.41751,0.98638,0.97625,0.99109,0.8623,0.54412,0.36418,1.17935,0.000277426,0.000277426,0.000277426
409,1105.74,0.87192,0.783,1.42659,0.97762,0.96916,0.99183,0.86791,0.54874,0.37332,1.18708,0.000274597,0.000274597,0.000274597
410,1108.39,0.83554,0.73103,1.3696,0.98189,0.97991,0.99015,0.86196,0.54366,0.37664,1.18803,0.000271767,0.000271767,0.000271767
411,1111.23,0.79307,0.70935,1.3648,0.98613,0.98046,0.99104,0.85623,0.54796,0.37664,1.18425,0.000268938,0.000268938,0.000268938
412,1113.95,0.82093,0.71763,1.39101,0.98836,0.98034,0.99277,0.86279,0.54914,0.37532,1.17311,0.000266108,0.000266108,0.000266108
413,1116.73,0.8562,0.73621,1.39736,0.98259,0.97912,0.99314,0.86777,0.54766,0.3719,1.15709,0.000263279,0.000263279,0.000263279
414,1119.43,0.81501,0.72628,1.36827,0.96647,0.97705,0.99332,0.86829,0.55097,0.37998,1.14975,0.00026045,0.00026045,0.00026045
415,1122.1,0.84858,0.71902,1.39125,0.98845,0.9791,0.99206,0.87271,0.52501,0.36353,1.1301,0.00025762,0.00025762,0.00025762
416,1124.69,0.8305,0.73255,1.39893,0.98851,0.97684,0.99165,0.8703,0.5282,0.36347,1.13386,0.000254791,0.000254791,0.000254791
417,1127.36,0.85491,0.73497,1.41347,0.98527,0.97973,0.9908,0.87193,0.52222,0.36187,1.13466,0.000251961,0.000251961,0.000251961
418,1130,0.83723,0.70672,1.39322,0.9797,0.98361,0.99047,0.86506,0.54032,0.36832,1.15114,0.000249132,0.000249132,0.000249132
419,1132.63,0.87778,0.73665,1.4069,0.98653,0.97481,0.99059,0.86427,0.54312,0.37032,1.15313,0.000246302,0.000246302,0.000246302
420,1135.27,0.84992,0.75067,1.41631,0.99248,0.97804,0.99199,0.86583,0.53318,0.36657,1.14311,0.000243473,0.000243473,0.000243473
421,1137.9,0.87926,0.75269,1.41541,0.99163,0.98188,0.99199,0.87331,0.50607,0.35897,1.12408,0.000240644,0.000240644,0.000240644
422,1140.58,0.83563,0.71805,1.38693,0.99334,0.97449,0.99003,0.88136,0.50514,0.35471,1.12729,0.000237814,0.000237814,0.000237814
423,1143.27,0.79485,0.6682,1.35126,0.99473,0.97384,0.99217,0.88204,0.51518,0.35786,1.13801,0.000234985,0.000234985,0.000234985
424,1145.91,0.85539,0.72766,1.4156,0.99359,0.97481,0.99144,0.8797,0.50194,0.36245,1.12291,0.000232155,0.000232155,0.000232155
425,1148.58,0.84504,0.75192,1.39769,0.99415,0.9792,0.98888,0.87097,0.49232,0.34703,1.11194,0.000229326,0.000229326,0.000229326
426,1151.27,0.86819,0.74066,1.43023,0.9937,0.98046,0.98966,0.87237,0.49739,0.345,1.11026,0.000226497,0.000226497,0.000226497
427,1153.92,0.8458,0.87314,1.40876,0.99182,0.98046,0.99092,0.86483,0.52071,0.35065,1.12906,0.000223667,0.000223667,0.000223667
428,1156.55,0.84139,0.71492,1.38388,0.98466,0.98046,0.99114,0.86337,0.54468,0.35485,1.1592,0.000220838,0.000220838,0.000220838
429,1159.23,0.81476,0.7037,1.36234,0.97731,0.98046,0.99113,0.87462,0.51166,0.35299,1.12736,0.000218008,0.000218008,0.000218008
430,1161.95,0.83146,0.72233,1.37322,0.9819,0.98034,0.9846,0.86809,0.50832,0.35614,1.11545,0.000215179,0.000215179,0.000215179
431,1164.61,0.84851,0.69242,1.39885,0.98917,0.97613,0.98506,0.87065,0.52205,0.36247,1.12618,0.000212349,0.000212349,0.000212349
432,1167.24,0.83103,0.76213,1.39224,0.98895,0.97555,0.9933,0.8809,0.51958,0.3552,1.12643,0.00020952,0.00020952,0.00020952
433,1169.83,0.85007,0.72253,1.38699,0.9891,0.97481,0.99253,0.87667,0.51007,0.35242,1.11736,0.000206691,0.000206691,0.000206691
434,1172.53,0.8479,0.75691,1.41415,0.99096,0.97481,0.99319,0.86737,0.51013,0.34758,1.11413,0.000203861,0.000203861,0.000203861
435,1175.2,0.82114,0.73419,1.39087,0.98905,0.97481,0.99238,0.88941,0.48854,0.3339,1.10201,0.000201032,0.000201032,0.000201032
436,1177.86,0.8379,0.71896,1.3904,0.98815,0.9754,0.99243,0.88665,0.48452,0.32688,1.10276,0.000198202,0.000198202,0.000198202
437,1180.52,0.84378,0.74237,1.40805,0.9884,0.97674,0.99206,0.88249,0.49861,0.33599,1.11663,0.000195373,0.000195373,0.000195373
438,1183.31,0.80942,0.6867,1.36784,0.98854,0.97853,0.99282,0.88337,0.5084,0.34428,1.12527,0.000192543,0.000192543,0.000192543
439,1185.94,0.79698,0.70462,1.35352,0.99476,0.9778,0.99228,0.88037,0.50954,0.34345,1.12581,0.000189714,0.000189714,0.000189714
440,1188.62,0.84117,0.70993,1.38288,0.99479,0.97858,0.99188,0.88318,0.51,0.35097,1.12022,0.000186885,0.000186885,0.000186885
441,1191.28,0.86146,0.7181,1.40344,0.98999,0.97494,0.99253,0.88669,0.51674,0.35159,1.12462,0.000184055,0.000184055,0.000184055
442,1194.04,0.78087,0.66363,1.36903,0.99456,0.97481,0.99144,0.87806,0.52062,0.35347,1.13524,0.000181226,0.000181226,0.000181226
443,1196.81,0.77724,0.64983,1.34149,0.99325,0.97272,0.99261,0.8834,0.5201,0.35534,1.14547,0.000178396,0.000178396,0.000178396
444,1199.48,0.75608,0.67069,1.32421,0.99346,0.97478,0.99261,0.88491,0.5124,0.35874,1.13774,0.000175567,0.000175567,0.000175567
445,1202.13,0.80623,0.67202,1.35539,0.98978,0.97481,0.98306,0.88512,0.48497,0.35021,1.11149,0.000172738,0.000172738,0.000172738
446,1204.83,0.83239,0.73715,1.39854,0.9883,0.97481,0.98325,0.89121,0.5033,0.34932,1.12191,0.000169908,0.000169908,0.000169908
447,1207.58,0.81328,0.70218,1.3597,0.98462,0.97481,0.9884,0.88737,0.5022,0.35409,1.11784,0.000167079,0.000167079,0.000167079
448,1210.21,0.7772,0.67131,1.33905,0.98284,0.97481,0.98823,0.88768,0.49285,0.35257,1.10535,0.000164249,0.000164249,0.000164249
449,1212.85,0.80969,0.68676,1.34802,0.98477,0.97481,0.99027,0.88294,0.49998,0.33969,1.10935,0.00016142,0.00016142,0.00016142
450,1215.51,0.77348,0.68693,1.38738,0.98408,0.97481,0.99027,0.88265,0.48412,0.33784,1.09722,0.00015859,0.00015859,0.00015859
451,1218.16,0.80195,0.75498,1.39184,0.98182,0.97481,0.98327,0.88489,0.4693,0.33301,1.08786,0.000155761,0.000155761,0.000155761
452,1220.85,0.8099,0.68032,1.35699,0.98905,0.97481,0.98315,0.88205,0.46696,0.33521,1.08887,0.000152932,0.000152932,0.000152932
453,1223.59,0.83476,0.71237,1.40228,0.9831,0.975,0.99359,0.89135,0.47182,0.33462,1.09093,0.000150102,0.000150102,0.000150102
454,1226.25,0.76506,0.67701,1.32571,0.98843,0.9757,0.99114,0.88831,0.48454,0.3415,1.10041,0.000147273,0.000147273,0.000147273
455,1228.96,0.79786,0.67359,1.36248,0.99277,0.97481,0.99009,0.87596,0.50457,0.34776,1.11808,0.000144443,0.000144443,0.000144443
456,1231.62,0.75475,0.65069,1.3209,0.99272,0.97481,0.98877,0.8756,0.49543,0.34641,1.10736,0.000141614,0.000141614,0.000141614
457,1234.31,0.77092,0.66572,1.33177,0.99373,0.97481,0.98965,0.88071,0.48582,0.33816,1.09476,0.000138784,0.000138784,0.000138784
458,1236.97,0.81322,0.68772,1.38124,0.99411,0.97481,0.9912,0.88718,0.47979,0.34039,1.08921,0.000135955,0.000135955,0.000135955
459,1239.56,0.77382,0.66757,1.34047,0.98536,0.97481,0.99179,0.89119,0.47829,0.34169,1.09205,0.000133126,0.000133126,0.000133126
460,1242.19,0.80963,0.66724,1.38779,0.99279,0.97481,0.99248,0.88579,0.4792,0.33905,1.09805,0.000130296,0.000130296,0.000130296
461,1244.86,0.80242,0.68283,1.34714,0.99233,0.97481,0.99287,0.88327,0.48692,0.33472,1.10708,0.000127467,0.000127467,0.000127467
462,1247.47,0.81624,0.68774,1.35661,0.99413,0.97691,0.99233,0.87946,0.49097,0.33313,1.11146,0.000124637,0.000124637,0.000124637
463,1250.05,0.81811,0.67566,1.37134,0.98996,0.98298,0.99108,0.8783,0.49543,0.33054,1.11071,0.000121808,0.000121808,0.000121808
464,1252.76,0.80245,0.68961,1.39008,0.99206,0.9834,0.99081,0.88275,0.48306,0.33092,1.09858,0.000118979,0.000118979,0.000118979
465,1255.47,0.73178,0.62617,1.29745,0.98713,0.98327,0.98992,0.88487,0.46938,0.33043,1.08674,0.000116149,0.000116149,0.000116149
466,1258.13,0.82217,0.72564,1.39304,0.9796,0.98073,0.99048,0.88557,0.46984,0.32916,1.08698,0.00011332,0.00011332,0.00011332
467,1260.74,0.79459,0.66789,1.36505,0.99005,0.97481,0.99104,0.88706,0.47267,0.32918,1.08935,0.00011049,0.00011049,0.00011049
468,1263.46,0.78811,0.65739,1.34226,0.99228,0.97481,0.99237,0.89176,0.47209,0.3314,1.08927,0.000107661,0.000107661,0.000107661
469,1266.13,0.80192,0.68332,1.36969,0.99166,0.97481,0.99232,0.89272,0.47451,0.33028,1.08986,0.000104831,0.000104831,0.000104831
470,1268.77,0.76519,0.66371,1.33509,0.99608,0.98028,0.99254,0.89297,0.46809,0.33102,1.08397,0.000102002,0.000102002,0.000102002
471,1271.53,0.75426,0.64197,1.3197,0.99436,0.97938,0.99254,0.88803,0.46328,0.33033,1.07874,9.91726e-05,9.91726e-05,9.91726e-05
472,1274.18,0.78709,0.68807,1.34085,0.99433,0.97831,0.99183,0.88677,0.46725,0.32603,1.0793,9.63432e-05,9.63432e-05,9.63432e-05
473,1276.89,0.77222,0.67049,1.34173,0.99245,0.97773,0.98878,0.88141,0.4709,0.32469,1.08197,9.35138e-05,9.35138e-05,9.35138e-05
474,1279.5,0.78003,0.67803,1.3435,0.99386,0.97719,0.98712,0.88745,0.47215,0.32977,1.08346,9.06843e-05,9.06843e-05,9.06843e-05
475,1282.11,0.8151,0.7623,1.37717,0.99632,0.97767,0.98778,0.88793,0.47232,0.32742,1.08255,8.78549e-05,8.78549e-05,8.78549e-05
476,1284.73,0.77267,0.66154,1.33157,0.99614,0.97864,0.98778,0.88457,0.47402,0.32762,1.08317,8.50255e-05,8.50255e-05,8.50255e-05
477,1287.41,0.78899,0.66465,1.34914,0.98326,0.9807,0.98934,0.89095,0.47246,0.3305,1.08353,8.21961e-05,8.21961e-05,8.21961e-05
478,1290.04,0.78017,0.68425,1.35641,0.98182,0.97955,0.98954,0.88733,0.47745,0.33057,1.08912,7.93667e-05,7.93667e-05,7.93667e-05
479,1292.73,0.80495,0.68852,1.34966,0.99204,0.97988,0.99032,0.88582,0.47903,0.32695,1.09137,7.65372e-05,7.65372e-05,7.65372e-05
480,1295.39,0.77544,0.68991,1.34912,0.99421,0.97736,0.98982,0.88619,0.47734,0.32571,1.09109,7.37078e-05,7.37078e-05,7.37078e-05
481,1298.06,0.78744,0.68607,1.3609,0.99091,0.98002,0.99009,0.88601,0.46794,0.32604,1.08396,7.08784e-05,7.08784e-05,7.08784e-05
482,1300.7,0.74119,0.66448,1.3006,0.99089,0.98014,0.98987,0.88855,0.462,0.32591,1.07994,6.8049e-05,6.8049e-05,6.8049e-05
483,1303.31,0.77119,0.68104,1.35012,0.99057,0.98081,0.98947,0.88776,0.46199,0.3286,1.07977,6.52196e-05,6.52196e-05,6.52196e-05
484,1305.97,0.75193,0.64929,1.33254,0.98931,0.98304,0.98911,0.88504,0.47121,0.33088,1.08512,6.23901e-05,6.23901e-05,6.23901e-05
485,1308.64,0.76634,0.68652,1.33574,0.99447,0.97808,0.98918,0.88616,0.47885,0.33279,1.09106,5.95607e-05,5.95607e-05,5.95607e-05
486,1311.31,0.77453,0.66633,1.33159,0.99479,0.97702,0.9905,0.88813,0.48136,0.33113,1.09376,5.67313e-05,5.67313e-05,5.67313e-05
487,1313.95,0.76813,0.66432,1.35259,0.99403,0.97481,0.99144,0.8875,0.48586,0.33202,1.09701,5.39019e-05,5.39019e-05,5.39019e-05
488,1316.76,0.72304,0.63708,1.30133,0.99391,0.97481,0.99177,0.88925,0.48308,0.32884,1.09445,5.10725e-05,5.10725e-05,5.10725e-05
489,1319.39,0.77374,0.65924,1.33696,0.9941,0.97481,0.99217,0.88957,0.47709,0.32362,1.08944,4.8243e-05,4.8243e-05,4.8243e-05
490,1322.03,0.73189,0.632,1.30189,0.99472,0.97686,0.99233,0.89623,0.46925,0.32286,1.08264,4.54136e-05,4.54136e-05,4.54136e-05
491,1345.28,0.66933,0.5861,1.29053,0.99433,0.97778,0.99441,0.89199,0.47608,0.32582,1.08643,4.25842e-05,4.25842e-05,4.25842e-05
492,1347.93,0.63488,0.53335,1.23519,0.99407,0.97851,0.99392,0.8884,0.48029,0.32645,1.08884,3.97548e-05,3.97548e-05,3.97548e-05
493,1350.65,0.61077,0.51778,1.20292,0.99398,0.97845,0.99392,0.87961,0.48273,0.33188,1.08933,3.69254e-05,3.69254e-05,3.69254e-05
494,1353.29,0.59782,0.4848,1.21068,0.98795,0.97834,0.99248,0.87438,0.48869,0.33782,1.09363,3.40959e-05,3.40959e-05,3.40959e-05
495,1355.92,0.63432,0.4995,1.2414,0.98188,0.97797,0.99232,0.88097,0.49101,0.34081,1.09473,3.12665e-05,3.12665e-05,3.12665e-05
496,1358.66,0.59638,0.47472,1.20096,0.98179,0.97756,0.99232,0.89104,0.49236,0.34044,1.09547,2.84371e-05,2.84371e-05,2.84371e-05
497,1361.24,0.58,0.49671,1.20201,0.99321,0.97794,0.98594,0.88012,0.49246,0.3397,1.09655,2.56077e-05,2.56077e-05,2.56077e-05
498,1363.74,0.61277,0.49135,1.23704,0.99321,0.97789,0.99441,0.891,0.4927,0.33753,1.09838,2.27783e-05,2.27783e-05,2.27783e-05
499,1366.37,0.58029,0.51465,1.21168,0.99267,0.97481,0.9943,0.89763,0.49511,0.33829,1.10058,1.99488e-05,1.99488e-05,1.99488e-05
500,1368.95,0.56402,0.47932,1.20449,0.99263,0.97481,0.99414,0.90205,0.49479,0.33823,1.10236,1.71194e-05,1.71194e-05,1.71194e-05
